time,activityType,lapNumber,distance,speed,calories,lat,long,elevation,heartRate,cycles
421,0,7,1205.84,2.97,108,52.178471,5.993552,15.8,,2
422,0,7,1208.67,3.11,109,52.178444,5.993572,15.7,,2
423,0,7,1212.13,3.2,109,52.178417,5.993591,15.6,,1
424,0,7,1216.16,3.21,109,52.17839,5.99361,15.5,,2
425,0,7,1219.28,3.21,110,52.178364,5.993629,15.4,,2
426,0,7,1222.74,3.21,110,52.178339,5.99365,15.3,,0
427,0,7,1222.74,3.21,110,52.178313,5.993673,15.2,,2
428,0,7,1222.74,3.21,110,52.178289,5.993698,15.1,,2
429,0,7,1226.57,3.21,110,52.178264,5.993725,15.1,,2
430,0,7,1230.16,3.21,111,52.17824,5.993754,15.0,,1
431,0,7,1233.43,3.21,111,52.178216,5.993783,14.9,,2
432,0,7,1234.72,3.21,111,52.178192,5.993811,14.9,,2
433,0,7,1237.78,3.21,111,52.178169,5.99384,14.8,,2
434,0,7,1240.99,3.21,112,52.178145,5.993867,14.8,,2
435,0,7,1249.93,3.21,112,52.178121,5.993894,14.7,,2
436,0,7,1253.0,3.21,112,52.178097,5.993921,14.7,,2
437,0,7,1256.32,3.21,113,52.178074,5.993946,14.7,,3
438,0,7,1260.75,3.21,113,52.17805,5.993971,14.6,,2
439,0,7,1263.66,3.21,113,52.178026,5.993995,14.6,,1
440,0,7,1267.02,3.21,114,52.178001,5.994019,14.6,,2
441,0,7,1270.23,3.21,114,52.177977,5.994041,14.6,,3
442,0,7,1273.18,3.21,114,52.177953,5.994062,14.6,,1
443,0,7,1276.68,3.21,115,52.177929,5.994083,14.6,,0
444,0,7,1280.39,3.21,115,52.177905,5.994102,14.6,,2
445,0,7,1283.65,3.21,115,52.177883,5.994119,14.6,,0
446,0,7,1283.65,3.21,115,52.177862,5.994135,14.6,,0
447,0,7,1283.65,3.21,115,52.177843,5.99415,14.6,,0
448,0,7,1285.93,3.21,115,52.177825,5.994163,14.6,,0
449,0,7,1287.91,3.21,116,52.17781,5.994175,14.6,,0
450,0,7,1289.61,3.21,116,52.177798,5.994184,14.6,,0
451,0,7,1293.65,3.2,116,52.177788,5.994192,14.6,,0
452,0,7,1294.85,3.19,116,52.17778,5.994198,14.6,,0
453,0,7,1295.89,3.16,116,52.177775,5.994203,14.6,,0
454,0,7,1296.69,3.09,116,52.177771,5.994206,14.6,,0
455,0,7,1297.15,2.95,116,52.177769,5.994208,14.6,,0
456,0,7,1302.39,2.67,117,52.177769,5.994209,14.6,,0
457,0,7,1302.68,2.27,117,52.177769,5.99421,14.6,,0
458,0,7,1302.68,1.69,117,52.177769,5.99421,14.6,,0
459,0,7,1302.68,0.0,117,52.177769,5.994209,14.6,,0
460,0,7,1302.68,0.0,117,52.17777,5.994209,14.6,,0
461,0,7,1302.68,0.0,117,52.17777,5.994208,14.6,,0
462,0,7,1302.68,0.0,117,52.17777,5.994208,14.6,,0
463,0,7,1302.68,0.0,117,52.17777,5.994207,14.6,,0
464,0,7,1302.68,0.0,117,52.17777,5.994207,14.6,,0
465,0,7,1302.68,0.0,117,52.177769,5.994207,14.6,,0
466,0,7,1302.68,0.0,117,52.177769,5.994207,14.6,,0
467,0,7,1302.68,0.0,117,52.177769,5.994207,14.6,,0
468,0,7,1302.68,0.0,117,52.177769,5.994208,14.6,,0
469,0,7,1302.68,0.0,117,52.177769,5.99421,14.6,,8
470,0,7,1302.68,0.0,117,52.177769,5.994211,14.6,,0
471,0,7,1303.35,0.11,117,52.177767,5.994214,14.6,,1
472,0,7,1304.11,0.29,117,52.177762,5.994216,14.6,,2
473,0,7,1305.21,0.33,117,52.177755,5.99422,14.7,,0
474,0,7,1305.54,0.55,117,52.177744,5.994225,14.7,,1
475,0,7,1307.43,1.31,118,52.17773,5.99423,14.7,,3
476,0,7,1309.39,1.47,118,52.177712,5.994235,14.7,,0
477,0,7,1309.39,1.54,118,52.177693,5.994241,14.7,,1
478,0,7,1309.39,1.85,118,52.177673,5.994248,14.8,,2
479,0,7,1311.96,2.03,118,52.177651,5.994255,14.8,,0
480,0,7,1314.34,2.03,118,52.177628,5.994263,14.8,,0
481,0,7,1317.51,2.03,119,52.177603,5.994271,14.8,,2
482,0,7,1320.54,2.03,119,52.177578,5.994281,14.9,,1
483,0,7,1321.55,2.03,119,52.177553,5.994293,14.9,,2
484,0,7,1324.61,2.04,119,52.177526,5.994305,15.0,,2
485,0,7,1327.91,2.05,120,52.1775,5.99432,15.0,,1
486,0,7,1330.4,2.08,120,52.177473,5.994337,15.0,,2
487,0,7,1333.56,2.15,120,52.177445,5.994356,15.0,,2
488,0,7,1336.99,2.25,120,52.177418,5.994376,15.0,,2
489,0,7,1339.79,2.43,121,52.177391,5.994398,14.9,,2
490,0,7,1342.92,2.69,121,52.177364,5.99442,14.9,,1
491,0,7,1346.63,2.8,121,52.177337,5.994442,14.9,,1
492,0,7,1349.69,2.98,122,52.17731,5.994463,14.9,,1
493,0,7,1352.89,3.1,122,52.177284,5.994484,14.9,,2
494,0,7,1356.11,3.09,122,52.177258,5.994502,14.9,,2
495,0,7,1359.5,3.09,122,52.177233,5.994519,15.0,,1
496,0,7,1362.36,3.09,123,52.177208,5.994532,15.0,,2
497,0,7,1365.63,3.04,123,52.177184,5.994544,15.0,,2
498,0,7,1368.25,3.04,123,52.17716,5.994555,15.0,,2
499,0,7,1371.01,3.04,124,52.177136,5.994565,15.0,,0
500,0,7,1373.89,3.04,124,52.177113,5.994577,15.0,,1
501,0,7,1376.67,3.04,124,52.17709,5.994589,15.0,,2
502,0,7,1379.61,3.04,124,52.177066,5.994603,15.0,,2
503,0,7,1383.0,3.04,125,52.177041,5.994617,15.0,,1
504,0,7,1385.06,3.04,125,52.177014,5.994631,15.1,,2
505,0,7,1388.24,3.04,125,52.176986,5.994645,15.1,,3
506,0,7,1391.72,3.04,125,52.176956,5.994657,15.1,,1
507,0,7,1394.67,3.04,126,52.176926,5.994669,15.1,,3
508,0,8,1397.94,3.04,126,52.176895,5.994679,15.2,,2
509,0,8,1401.78,3.04,126,52.176865,5.994689,15.2,,2
510,0,8,1404.79,3.04,127,52.176835,5.994698,15.2,,2
511,0,8,1408.44,3.04,127,52.176806,5.994706,15.2,,1
512,0,8,1411.69,3.04,127,52.176777,5.994713,15.3,,2
513,0,8,1415.08,3.04,127,52.176749,5.99472,15.3,,2
514,0,8,1418.04,3.04,128,52.176721,5.994726,15.3,,2
515,0,8,1421.01,3.04,128,52.176693,5.994733,15.3,,2
516,0,8,1424.55,3.04,128,52.176665,5.99474,15.4,,1
517,0,8,1428.45,3.04,129,52.176637,5.994747,15.4,,0
518,0,8,1432.02,3.04,129,52.176609,5.994756,15.5,,2
519,0,8,1433.7,3.04,129,52.17658,5.994766,15.5,,2
520,0,8,1437.35,3.04,129,52.176552,5.994778,15.6,,1
521,0,8,1440.84,3.04,130,52.176523,5.99479,15.7,,2
522,0,8,1443.56,3.04,130,52.176495,5.994803,15.7,,2
523,0,8,1446.91,3.04,130,52.176467,5.994816,15.8,,1
524,0,8,1450.04,3.04,131,52.17644,5.99483,15.9,,2
525,0,8,1453.24,3.04,131,52.176413,5.994843,15.9,,2
526,0,8,1456.63,3.04,131,52.176387,5.994856,16.0,,1
527,0,8,1459.8,3.04,131,52.176361,5.99487,16.1,,2
528,0,8,1462.53,3.04,132,52.176335,5.994883,16.1,,2
529,0,8,1465.91,3.04,132,52.176309,5.994897,16.2,,2
530,0,8,1469.07,3.04,132,52.176283,5.994912,16.2,,1
531,0,8,1471.73,3.04,133,52.176256,5.994927,16.3,,2
532,0,8,1475.27,3.04,133,52.176229,5.994942,16.4,,2
533,0,8,1478.29,3.04,133,52.176201,5.994959,16.5,,2
534,0,8,1481.24,3.04,133,52.176172,5.994975,16.5,,0
535,0,8,1484.75,3.04,134,52.176143,5.994992,16.6,,1
536,0,8,1488.09,3.04,134,52.176114,5.995009,16.6,,3
537,0,8,1490.72,3.04,134,52.176085,5.995026,16.6,,2
538,0,8,1494.33,3.04,135,52.176057,5.995043,16.6,,2
539,0,8,1497.66,3.04,135,52.176029,5.995059,16.6,,1
540,0,8,1500.71,3.04,135,52.176001,5.995074,16.6,,3
541,0,8,1504.01,3.04,135,52.175975,5.995089,16.6,,2
542,0,8,1507.07,3.04,136,52.175949,5.995103,16.6,,2
543,0,8,1510.79,3.04,136,52.175924,5.995116,16.6,,2
544,0,8,1513.47,3.04,136,52.175899,5.995128,16.6,,3
545,0,8,1516.83,3.04,137,52.175874,5.99514,16.6,,1
546,0,8,1519.87,3.04,137,52.175847,5.995152,16.6,,3
547,0,8,1523.0,3.04,137,52.175819,5.995165,16.6,,1
548,0,8,1526.41,3.04,138,52.175789,5.995177,16.5,,4
549,0,8,1529.12,3.04,138,52.17576,5.99519,16.5,,2
550,0,8,1532.43,3.04,138,52.17573,5.995203,16.4,,2
551,0,8,1536.22,3.04,138,52.1757,5.995216,16.4,,3
552,0,8,1539.08,3.04,139,52.175671,5.99523,16.3,,3
553,0,8,1542.22,3.05,139,52.175642,5.995243,16.3,,2
554,0,8,1546.4,3.05,139,52.175614,5.995257,16.2,,2
555,0,8,1549.42,3.05,140,52.175586,5.995271,16.1,,3
556,0,8,1552.47,3.05,140,52.175558,5.995285,16.1,,2
557,0,8,1555.91,3.05,140,52.175531,5.995299,16.0,,1
558,0,8,1559.34,3.05,140,52.175504,5.995313,16.0,,3
559,0,8,1562.55,3.05,141,52.175476,5.995327,16.0,,1
560,0,8,1566.01,3.05,141,52.175449,5.995341,15.9,,2
561,0,8,1568.63,3.05,141,52.175422,5.995356,15.9,,2
562,0,8,1571.82,3.05,142,52.175395,5.99537,15.8,,1
563,0,8,1575.4,3.05,142,52.175368,5.995385,15.8,,2
564,0,8,1577.93,3.05,142,52.175341,5.9954,15.7,,2
565,0,8,1581.63,3.05,142,52.175314,5.995414,15.7,,2
566,0,8,1585.11,3.05,143,52.175287,5.995429,15.7,,1
567,0,8,1587.65,3.05,143,52.175259,5.995444,15.6,,1
568,0,8,1591.04,3.05,143,52.175231,5.995458,15.6,,2
569,0,8,1594.32,3.05,144,52.175203,5.995473,15.5,,2
570,0,9,1597.41,3.05,144,52.175174,5.995488,15.5,,0
571,0,9,1601.57,3.05,144,52.175146,5.995502,15.5,,0
572,0,9,1605.29,3.05,145,52.175117,5.995517,15.4,,2
573,0,9,1607.09,3.05,145,52.175088,5.995532,15.4,,2
574,0,9,1610.68,3.05,145,52.175059,5.995546,15.4,,1
575,0,9,1613.94,3.05,145,52.17503,5.99556,15.3,,3
576,0,9,1617.51,3.05,146,52.175002,5.995574,15.3,,0
577,0,9,1621.07,3.06,146,52.174973,5.995588,15.3,,3
578,0,9,1624.08,3.06,146,52.174944,5.995602,15.2,,1
579,0,9,1627.59,3.06,147,52.174916,5.995616,15.1,,2
580,0,9,1631.13,3.06,147,52.174888,5.995629,15.1,,1
581,0,9,1634.18,3.06,147,52.174859,5.995643,15.0,,2
582,0,9,1637.12,3.06,147,52.174832,5.995656,15.0,,2
583,0,9,1640.62,3.06,148,52.174804,5.995668,14.9,,1
584,0,9,1643.59,3.06,148,52.174776,5.995681,14.9,,2
585,0,9,1646.64,3.06,148,52.174749,5.995693,14.8,,2
586,0,9,1649.9,3.06,149,52.174721,5.995705,14.8,,2
587,0,9,1653.13,3.06,149,52.174694,5.995717,14.7,,1
588,0,9,1656.09,3.06,149,52.174667,5.995729,14.7,,2
589,0,9,1659.37,3.06,149,52.174641,5.99574,14.6,,2
590,0,9,1662.47,3.06,150,52.174614,5.995751,14.6,,0
591,0,9,1665.6,3.06,150,52.174587,5.995762,14.5,,3
592,0,9,1668.7,3.06,150,52.174561,5.995773,14.5,,2
593,0,9,1671.78,3.06,151,52.174534,5.995785,14.5,,0
594,0,9,1674.82,3.06,151,52.174508,5.995796,14.4,,1
595,0,9,1677.85,3.06,151,52.174482,5.995807,14.4,,2
596,0,9,1681.07,3.06,151,52.174455,5.995819,14.4,,0
597,0,9,1683.88,3.06,152,52.174429,5.99583,14.3,,1
598,0,9,1686.92,3.06,152,52.174402,5.995842,14.3,,3
599,0,9,1690.13,3.06,152,52.174376,5.995854,14.2,,0
600,0,9,1693.21,3.06,153,52.174349,5.995867,14.2,,1
601,0,9,1696.02,3.06,153,52.174322,5.995879,14.1,,2
602,0,9,1699.36,3.06,153,52.174295,5.995893,14.1,,1
603,0,9,1702.4,3.06,153,52.174268,5.995906,14.0,,2
604,0,9,1705.31,3.06,154,52.174241,5.995921,14.0,,2
605,0,9,1708.95,3.06,154,52.174214,5.995935,13.9,,1
606,0,9,1711.6,3.06,154,52.174186,5.995951,13.9,,2
607,0,9,1714.65,3.06,154,52.174158,5.995967,13.9,,2
608,0,9,1718.55,3.06,155,52.17413,5.995983,13.9,,2
609,0,9,1721.43,3.06,155,52.174102,5.996,13.9,,2
610,0,9,1724.56,3.07,155,52.174074,5.996016,13.9,,2
611,0,9,1728.16,3.07,156,52.174046,5.996033,14.0,,2
612,0,9,1731.75,3.07,156,52.174017,5.99605,14.0,,1
613,0,9,1734.66,3.07,156,52.173988,5.996067,14.1,,2
614,0,9,1738.24,3.07,157,52.173959,5.996084,14.1,,1
615,0,9,1741.88,3.07,157,52.17393,5.9961,14.1,,1
616,0,9,1745.18,3.07,157,52.173901,5.996116,14.2,,2
617,0,9,1748.81,3.07,158,52.173872,5.996132,14.2,,2
618,0,9,1751.57,3.07,158,52.173844,5.996148,14.3,,2
619,0,9,1754.71,3.07,158,52.173815,5.996163,14.4,,1
620,0,9,1758.62,3.07,158,52.173787,5.996177,14.4,,2
621,0,9,1761.36,3.08,159,52.173759,5.996192,14.5,,2
622,0,9,1764.59,3.08,159,52.173731,5.996205,14.5,,2
623,0,9,1768.84,3.08,159,52.173704,5.996219,14.6,,2
624,0,9,1770.97,3.08,159,52.173677,5.996232,14.7,,2
625,0,9,1774.21,3.08,160,52.173651,5.996244,14.7,,0
626,0,9,1777.55,3.08,160,52.173625,5.996256,14.8,,2
627,0,9,1780.82,3.08,160,52.173599,5.996269,14.9,,2
628,0,9,1784.02,3.08,161,52.173574,5.996281,14.9,,2
629,0,9,1787.17,3.08,161,52.173548,5.996293,15.0,,2
630,0,9,1790.14,3.08,161,52.173522,5.996306,15.1,,1
631,0,9,1793.45,3.08,162,52.173496,5.996319,15.2,,1
632,0,10,1796.99,3.08,162,52.173469,5.996333,15.2,,1
633,0,10,1799.0,3.08,162,52.173442,5.996348,15.3,,2
634,0,10,1802.59,3.08,162,52.173414,5.996364,15.4,,1
635,0,10,1805.92,3.08,163,52.173385,5.99638,15.5,,1
636,0,10,1808.47,3.08,163,52.173356,5.996397,15.6,,1
637,0,10,1812.3,3.08,163,52.173326,5.996413,15.7,,1
638,0,10,1815.94,3.08,164,52.173297,5.996431,15.7,,1
639,0,10,1818.23,3.08,164,52.173267,5.996447,15.7,,2
640,0,10,1822.3,3.08,164,52.173237,5.996464,15.6,,0
641,0,10,1826.21,3.09,164,52.173207,5.99648,15.6,,2
642,0,10,1828.18,3.09,165,52.173178,5.996495,15.6,,1
643,0,10,1832.07,3.09,165,52.173149,5.99651,15.6,,2
644,0,10,1835.87,3.09,165,52.173121,5.996523,15.6,,2
645,0,10,1838.7,3.09,166,52.173092,5.996536,15.6,,0
646,0,10,1842.59,3.1,166,52.173064,5.996549,15.5,,2
647,0,10,1845.87,3.1,166,52.173037,5.996561,15.5,,2
648,0,10,1849.1,3.1,166,52.173009,5.996573,15.5,,1
649,0,10,1852.49,3.1,167,52.172982,5.996585,15.5,,3
650,0,10,1855.5,3.1,167,52.172955,5.996598,15.5,,1
651,0,10,1859.02,3.1,167,52.172927,5.996611,15.4,,3
652,0,10,1862.3,3.1,168,52.1729,5.996625,15.4,,2
653,0,10,1865.47,3.1,168,52.172874,5.996639,15.4,,1
654,0,10,1868.31,3.1,168,52.172847,5.996653,15.4,,1
655,0,10,1871.77,3.1,168,52.17282,5.996668,15.4,,2
656,0,10,1874.76,3.11,169,52.172793,5.996683,15.3,,1
657,0,10,1877.3,3.1,169,52.172766,5.996697,15.3,,3
658,0,10,1880.81,3.11,169,52.172739,5.996712,15.2,,1
659,0,10,1883.79,3.11,170,52.172712,5.996726,15.2,,2
660,0,10,1886.54,3.1,170,52.172684,5.996739,15.1,,0
661,0,10,1889.49,3.11,170,52.172657,5.996752,15.1,,2
662,0,10,1892.46,3.11,170,52.172629,5.996764,15.0,,1
663,0,10,1896.08,3.1,171,52.172601,5.996776,15.0,,0
664,0,10,1899.57,3.11,171,52.172574,5.996787,14.9,,2
665,0,10,1902.78,3.11,171,52.172546,5.996797,14.9,,1
666,0,10,1905.72,3.11,172,52.172518,5.996808,14.9,,0
667,0,10,1908.95,3.11,172,52.172489,5.996818,14.8,,1
668,0,10,1912.02,3.11,172,52.172461,5.996828,14.9,,2
669,0,10,1915.55,3.11,172,52.172433,5.996837,14.9,,2
670,0,10,1918.99,3.11,173,52.172405,5.996847,14.9,,2
671,0,10,1922.26,3.11,173,52.172376,5.996856,14.9,,2
672,0,10,1925.36,3.11,173,52.172348,5.996866,14.9,,1
673,0,10,1928.56,3.11,174,52.17232,5.996876,15.0,,2
674,0,10,1931.74,3.11,174,52.172292,5.996886,15.0,,1
675,0,10,1934.9,3.11,174,52.172263,5.996896,15.0,,1
676,0,10,1938.2,3.11,175,52.172235,5.996907,15.0,,1
677,0,10,1941.66,3.11,175,52.172207,5.996918,15.0,,0
678,0,10,1944.66,3.12,175,52.172179,5.99693,15.1,,1
679,0,10,1947.82,3.12,175,52.172151,5.996942,15.1,,2
680,0,10,1951.44,3.12,176,52.172124,5.996955,15.1,,1
681,0,10,1954.41,3.12,176,52.172096,5.996968,15.1,,2
682,0,10,1957.41,3.12,176,52.172068,5.996982,15.1,,2
683,0,10,1960.9,3.12,177,52.172041,5.996995,15.2,,1
684,0,10,1963.81,3.12,177,52.172013,5.997009,15.2,,2
685,0,10,1966.87,3.12,177,52.171986,5.997024,15.2,,2
686,0,10,1970.68,3.12,177,52.171959,5.997037,15.2,,1
687,0,10,1972.85,3.12,178,52.171931,5.997051,15.2,,2
688,0,10,1976.02,3.12,178,52.171904,5.997064,15.2,,1
689,0,10,1980.28,3.12,178,52.171877,5.997077,15.3,,2
690,0,10,1982.1,3.12,178,52.17185,5.99709,15.3,,2
691,0,10,1985.27,3.12,179,52.171822,5.997102,15.3,,1
692,0,10,1988.88,3.12,179,52.171795,5.997115,15.3,,2
693,0,10,1991.72,3.12,179,52.171768,5.997127,15.3,,2
694,0,11,1995.01,3.12,180,52.171741,5.99714,15.3,,2
695,0,11,1998.6,3.12,180,52.171714,5.997154,15.4,,2
696,0,11,2001.16,3.12,180,52.171688,5.997169,15.4,,1
697,0,11,2004.59,3.12,180,52.171662,5.997184,15.4,,2
698,0,11,2008.31,3.12,181,52.171636,5.997201,15.3,,2
699,0,11,2010.57,3.12,181,52.17161,5.997218,15.3,,1
700,0,11,2013.77,3.12,181,52.171584,5.997236,15.3,,2
701,0,11,2017.2,3.12,182,52.171559,5.997255,15.3,,2
702,0,11,2020.31,3.12,182,52.171535,5.997273,15.2,,2
703,0,11,2023.13,3.12,182,52.171511,5.997292,15.2,,0
704,0,11,2026.69,3.12,182,52.171487,5.99731,15.2,,1
705,0,11,2029.33,3.12,183,52.171464,5.997327,15.2,,2
706,0,11,2032.42,3.11,183,52.171441,5.997343,15.1,,2
707,0,11,2035.85,3.11,183,52.171419,5.997358,15.1,,1
708,0,11,2037.9,3.11,183,52.171397,5.997371,15.1,,2
709,0,11,2040.44,3.11,184,52.171377,5.997383,15.1,,2
710,0,11,2042.74,3.11,184,52.171358,5.997392,15.1,,1
711,0,11,2046.06,3.1,184,52.17134,5.9974,15.1,,0
712,0,11,2047.86,3.1,184,52.171325,5.997405,15.1,,0
713,0,11,2049.5,3.09,185,52.171311,5.997409,15.1,,0
714,0,11,2052.31,3.08,185,52.171298,5.997412,15.1,,0
715,0,11,2053.36,3.05,185,52.171286,5.997415,15.1,,0
716,0,11,2056.71,2.99,185,52.171275,5.997419,15.1,,0
717,0,11,2056.71,2.89,185,52.171264,5.997423,15.0,,0
718,0,11,2058.17,2.73,185,52.171254,5.997427,15.0,,0
719,0,11,2059.47,2.48,185,52.171245,5.997431,15.0,,0
720,0,11,2060.69,2.16,186,52.171235,5.997434,15.0,,0
721,0,11,2061.49,1.81,186,52.171226,5.997436,15.0,,0
722,0,11,2061.49,1.45,186,52.171216,5.997438,15.0,,0
723,0,11,2061.49,1.27,186,52.171205,5.99744,15.0,,0
724,0,11,2063.23,1.35,186,52.171193,5.997443,15.0,,0
725,0,11,2065.07,1.37,186,52.171178,5.997447,15.0,,0
726,0,11,2068.02,1.38,186,52.171161,5.997453,15.0,,0
727,0,11,2068.02,1.61,186,52.171143,5.99746,15.0,,0
728,0,11,2068.02,1.66,186,52.171122,5.997468,15.0,,0
729,0,11,2071.54,1.66,187,52.171101,5.997477,15.0,,0
730,0,11,2074.53,1.66,187,52.171078,5.997486,15.0,,0
731,0,11,2077.37,1.66,187,52.171054,5.997496,15.0,,0
732,0,11,2077.37,1.66,187,52.171029,5.997506,15.0,,0
733,0,11,2077.37,1.66,187,52.171004,5.997517,15.0,,0
734,0,11,2080.42,1.66,187,52.170979,5.997527,15.0,,0
735,0,11,2083.44,1.66,188,52.170954,5.997538,15.0,,0
736,0,11,2086.4,1.67,188,52.170928,5.997548,15.0,,0
737,0,11,2087.74,1.69,188,52.170903,5.997559,15.1,,8
738,0,11,2091.13,1.73,188,52.170877,5.99757,15.1,,1
739,0,11,2093.73,1.81,189,52.170851,5.997581,15.1,,2
740,0,11,2096.96,1.9,189,52.170825,5.997593,15.1,,2
741,0,11,2100.43,2.09,189,52.170799,5.997606,15.0,,2
742,0,11,2101.83,2.37,189,52.170773,5.997618,15.0,,2
743,0,11,2105.22,2.53,190,52.170748,5.997632,15.0,,1
744,0,11,2108.64,2.69,190,52.170722,5.997646,14.9,,2
745,0,11,2111.77,2.81,190,52.170696,5.997661,14.9,,1
746,0,11,2114.81,2.84,191,52.17067,5.997677,14.8,,0
747,0,11,2116.99,2.84,191,52.170644,5.997693,14.8,,2
748,0,11,2119.76,2.81,191,52.170618,5.997709,14.7,,1
749,0,11,2122.7,2.8,191,52.170591,5.997726,14.7,,2
750,0,11,2125.54,2.8,192,52.170564,5.997743,14.6,,2
751,0,11,2129.43,2.8,192,52.170536,5.99776,14.6,,1
752,0,11,2132.52,2.8,192,52.170508,5.997777,14.6,,2
753,0,11,2135.67,2.8,192,52.170479,5.997794,14.5,,1
754,0,11,2139.55,2.8,193,52.170451,5.99781,14.5,,2
755,0,11,2143.0,2.8,193,52.170422,5.997827,14.4,,2
756,0,11,2146.1,2.8,193,52.170392,5.997843,14.4,,1
757,0,11,2149.12,2.8,194,52.170363,5.997859,14.3,,3
758,0,11,2152.32,2.8,194,52.170333,5.997874,14.2,,1
759,0,11,2155.72,2.8,194,52.170303,5.99789,14.2,,2
760,0,11,2159.37,2.81,195,52.170274,5.997905,14.1,,2
761,0,11,2162.33,2.81,195,52.170244,5.99792,14.1,,2
762,0,11,2166.26,2.81,195,52.170214,5.997935,14.0,,2
763,0,11,2169.91,2.83,195,52.170185,5.997949,14.0,,1
764,0,11,2173.08,2.87,196,52.170156,5.997964,13.9,,2
765,0,11,2176.91,2.9,196,52.170127,5.997978,13.9,,2
766,0,11,2180.56,3.0,196,52.170098,5.997992,13.8,,2
767,0,11,2182.98,3.1,197,52.17007,5.998005,13.8,,1
768,0,11,2187.05,3.16,197,52.170042,5.998019,13.7,,2
769,0,11,2190.03,3.28,197,52.170015,5.998032,13.7,,2
770,0,11,2193.22,3.2,197,52.169988,5.998045,13.7,,2
771,0,12,2196.65,3.16,198,52.169962,5.998058,13.7,,2
772,0,12,2199.34,3.16,198,52.169936,5.998071,13.8,,2
773,0,12,2202.39,3.16,198,52.16991,5.998083,13.8,,1
774,0,12,2205.28,3.16,199,52.169885,5.998096,13.9,,3
775,0,12,2207.89,3.16,199,52.169859,5.998109,13.9,,2
776,0,12,2211.88,3.16,199,52.169834,5.998122,13.9,,2
777,0,12,2214.84,3.16,199,52.169808,5.998135,14.0,,1
778,0,12,2218.02,3.16,200,52.169781,5.998149,14.0,,1
779,0,12,2221.86,3.16,200,52.169754,5.998164,14.1,,3
780,0,12,2224.93,3.16,200,52.169726,5.998178,14.1,,2
781,0,12,2228.17,3.16,201,52.169697,5.998194,14.2,,2
782,0,12,2230.32,3.16,201,52.169668,5.99821,14.3,,2
783,0,12,2233.65,3.16,201,52.169638,5.998225,14.3,,2
784,0,12,2237.03,3.16,201,52.169608,5.998241,14.4,,0
785,0,12,2240.81,3.16,202,52.169578,5.998257,14.4,,1
786,0,12,2244.17,3.16,202,52.169547,5.998273,14.5,,2
787,0,12,2246.64,3.16,202,52.169517,5.998288,14.5,,3
788,0,12,2250.61,3.16,203,52.169486,5.998303,14.6,,2
789,0,12,2254.22,3.16,203,52.169456,5.998318,14.6,,1
790,0,12,2258.07,3.16,203,52.169426,5.998331,14.7,,3
791,0,12,2261.7,3.17,204,52.169397,5.998345,14.7,,2
792,0,12,2263.84,3.17,204,52.169367,5.998358,14.7,,0
793,0,12,2268.09,3.17,204,52.169338,5.99837,14.8,,2
794,0,12,2271.97,3.17,204,52.169309,5.998383,14.8,,2
795,0,12,2275.39,3.17,205,52.169281,5.998395,14.8,,2
796,0,12,2278.89,3.17,205,52.169252,5.998407,14.8,,1
797,0,12,2281.12,3.17,205,52.169224,5.998419,14.8,,2
798,0,12,2284.32,3.17,206,52.169195,5.998431,14.8,,1
799,0,12,2287.77,3.17,206,52.169167,5.998444,14.9,,1
800,0,12,2290.95,3.17,206,52.169139,5.998456,14.9,,2
801,0,12,2294.45,3.17,207,52.169112,5.998469,14.9,,2
802,0,12,2297.68,3.17,207,52.169084,5.998481,14.9,,1
803,0,12,2301.05,3.17,207,52.169056,5.998494,14.9,,2
804,0,12,2304.47,3.17,207,52.169029,5.998507,15.0,,2
805,0,12,2308.0,3.17,208,52.169001,5.99852,15.0,,2
806,0,12,2311.27,3.17,208,52.168974,5.998533,15.0,,1
807,0,12,2313.81,3.17,208,52.168946,5.998546,15.0,,2
808,0,12,2317.21,3.17,209,52.168918,5.99856,15.0,,2
809,0,12,2320.62,3.17,209,52.168891,5.998573,15.0,,1
810,0,12,2324.24,3.17,209,52.168863,5.998587,15.1,,1
811,0,12,2327.21,3.17,209,52.168836,5.998601,15.1,,3
812,0,12,2329.78,3.17,210,52.168808,5.998615,15.1,,1
813,0,12,2333.35,3.17,210,52.168781,5.99863,15.1,,2
814,0,12,2336.42,3.17,210,52.168753,5.998644,15.1,,2
815,0,12,2340.19,3.17,211,52.168725,5.998658,15.1,,2
816,0,12,2344.0,3.17,211,52.168698,5.998673,15.2,,2
817,0,12,2345.57,3.17,211,52.16867,5.998688,15.2,,1
818,0,12,2349.15,3.17,211,52.168643,5.998702,15.2,,2
819,0,12,2352.03,3.17,212,52.168615,5.998717,15.2,,2
820,0,12,2355.11,3.17,212,52.168588,5.998732,15.2,,1
821,0,12,2358.46,3.17,212,52.16856,5.998747,15.2,,0
822,0,12,2361.49,3.17,212,52.168533,5.998762,15.2,,2
823,0,12,2364.65,3.17,213,52.168505,5.998776,15.3,,1
824,0,12,2368.16,3.17,213,52.168478,5.998791,15.3,,3
825,0,12,2371.45,3.17,213,52.168451,5.998806,15.3,,1
826,0,12,2375.57,3.17,214,52.168423,5.998821,15.3,,2
827,0,12,2377.41,3.17,214,52.168396,5.998836,15.3,,2
828,0,12,2380.44,3.17,214,52.168369,5.998851,15.3,,2
829,0,12,2383.55,3.17,214,52.168341,5.998865,15.4,,0
830,0,12,2386.63,3.17,215,52.168314,5.99888,15.3,,3
